customer_id;reference_date;region;plan_type;contract_type;internet_tech;tenure_months;has_autopay;monthly_charges;total_charges;avg_data_gb;n_support_calls;n_complaints;late_payment;churned
27768;06/07/2024;Northeast;postpaid;annual;dsl;61;0;113,97;6936,44;8.65;2;0;0;0
89101;28/09/2024;Southeast;postpaid;monthly;cable;21;0;106,36;2273,71;8.72;0;0;0;0
59635;2024-04-13;Southeast;prepaid;monthly;dsl;64;0;133,43;7725,54;16.81;0;1;0;0
79592;2024-01-30;South;postpaid;monthly;fiber;36;1;135,27;4902,56;8.18;1;1;0;0
49851;18/06/2024;Southeast;postpaid;annual;fiber;49;0;119,92;6064,33;5.25;2;1;0;1
56568;2024-01-24;Center-West;prepaid;monthly;dsl;38;1;97,34;3771,87;16.22;0;0;0;0
50526;2024-06-17;South;prepaid;monthly;dsl;31;0;131,3;3697,91;;1;0;0;0
38517;2024-04-29;South;postpaid;monthly;cable;22;0;53,5;1084,03;3.48;0;1;0;0
39903;18/02/2024;Center-West;prepaid;annual;cable;20;0;112,73;;8.48;0;0;0;0
62640;03/12/2024;Center-West;prepaid;annual;fiber;46;0;107,89;4610,89;3.76;2;0;0;0
39730;2024-06-18;South;prepaid;monthly;dsl;24;0;110,2;2544,21;3.04;2;0;0;0
16518;2024-08-22;South;prepaid;monthly;fiber;62;1;106,62;6538,1;1.85;0;0;0;0
68513;2024-08-22;North;postpaid;monthly; fiber ;10;0;142,54;1408,44;14.05;0;0;0;1
41775;18/11/2024;Northeast;postpaid;annual;FIBRE;16;1;143,62;2093,5;11.09;0;0;0;0
87455;10/09/2024;Center-West;prepaid;monthly;cable;4;0;79,44;314,68;32.16;1;0;1;0
46762;2024-04-11;Center-West;postpaid;monthly;fiber;62;0;82,61;5041,78;7.63;0;0;0;0
89084;2024-11-21;Center-West;prepaid;annual;fiber;30;1;32,47;931,55;23.78;0;0;0;0
38980;2024-10-29;Southeast;prepaid;monthly;fiber;3;1;46,99;141,46;14.5;1;0;0;0
62513;2024-09-20;South;prepaid;annual;fiber;4;1;69,35;290,19;7.95;0;0;0;0
45552;2024-02-26;North;postpaid;monthly;dsl;66;0;144,86;10501,91;5.53;3;0;0;0
43359;2024-07-13;Southeast;postpaid;annual;fiber;63;0;149,68;;12.62;3;0;0;0
15891;2024-12-24;South;postpaid;monthly;FIBRE;20;1;67,2;1394,47;6.07;0;0;0;0
57643;2024-04-19;Southeast;prepaid;monthly;FIBRE;47;1;160,46;7142,72;;0;0;0;0
10475;2024-11-23;Center-West;prepaid;annual;cable;18;1;86,35;1656,76;5.94;0;0;0;0
87914;2024-06-19;Southeast;prepaid;monthly;dsl;60;1;149,71;8683,5;4.87;1;0;0;0
10462;2024-07-09;Southeast;postpaid;annual;cable;51;0;100,03;4787,51;2.89;2;0;0;0
78993;2024-12-22;Southeast;prepaid;monthly;fiber;32;0;136,89;4227,58;11.96;0;0;0;0
38585;2024-04-15;Southeast;postpaid;monthly;FIBRE;66;1;83,45;5018,87;10.43;0;0;0;0
54134;10/12/2024;North;postpaid;monthly;fiber;16;0;40,59;635,84;4.76;0;1;0;0
16143;2024-10-23;South;postpaid;monthly;cable;71;0;68,11;5127,08;9.81;1;0;0;0
65095;2024-09-26;Center-West;postpaid;annual;fiber;21;0;134,56;2547,6;3.81;0;0;0;0
91744;2024-01-18;South;prepaid;monthly;fiber;64;1;167,69;9659,17;10.94;0;0;0;0
46307;13/01/2024;North;postpaid;monthly;cable;61;0;124,24;7087,7;9.99;1;0;1;0
33835;2024-05-01;Northeast;prepaid;monthly;cable;40;1;145,34;5460,51;15.79;1;0;0;0
22216;24/01/2024;Northeast;postpaid;monthly;fiber;9;1;32,12;297,4;3.66;0;2;1;1
55897;2024-05-03;Northeast;postpaid;monthly;dsl;54;1;144,01;7248,24;1.78;1;0;1;0
85350;2024-12-21;South;prepaid;annual;fiber;50;1;155,33;7608,6;22.64;0;1;0;0
25833;2024-10-15;North;postpaid;monthly;fiber;62;0;91,9;5855,06;13.31;2;0;1;0
69647;2024-10-22;Center-West;prepaid;monthly;fiber;17;0;104,08;1678,34;6.84;1;2;0;0
16205;2024-08-05;Center-West;prepaid;monthly;cable;17;1;37,86;601,1;21.62;0;1;0;1
99609;2024-06-27;Northeast;postpaid;monthly;fiber;26;1;56,2;1574,36;31.72;0;0;0;0
80102;2024-05-24;Northeast;postpaid;monthly;dsl;27;1;38,47;980,36;13.83;0;0;0;0
96430;2024-05-26;Center-West;postpaid;annual;fiber;1;0;139,71;150,69;9.82;0;0;1;0
56132;31/05/2024;Northeast;postpaid;annual;dsl;11;1;149,98;1797,29;4.44;4;1;0;0
35026;07/03/2024;Center-West;postpaid;annual;dsl;35;1;46,3;1759,11;8.28;0;0;0;0
35603;18/01/2024;Southeast;prepaid;monthly;dsl;69;0;168,24;;4.43;0;0;0;0
51724;2024-07-08;South;prepaid;annual;cable;10;1;155,93;1628,33;13.66;1;0;0;0
70064;2024-07-08;Southeast;postpaid;annual;dsl;18;1;116,44;1989,74;37.22;0;0;0;0
30392;2024-08-25;Southeast;prepaid;annual;dsl;62;0;176,74;10003,04;14.55;1;0;0;0
44277;09/03/2024;North;postpaid;annual; fiber ;3;1;162,37;489,03;21.65;1;1;1;0
93363;2024-02-16;South;prepaid;monthly;cable;7;1;63,4;408,47;9.62;1;2;0;1
32694;13/12/2024;North;prepaid;annual;fiber;64;1;173,11;11697,09;13.42;0;0;0;0
10524;21/06/2024;North;postpaid;annual;FIBRE;18;1;96,44;1738,24;8.81;0;0;0;0
97857;2024-04-11;Northeast;postpaid;annual;dsl;22;0;53,23;1068,87;3.52;1;1;0;0
56228;2024-05-09;Center-West;postpaid;annual;fiber;2;0;60,01;125,29;2.24;0;2;0;1
61228;2024-01-21;Center-West;postpaid;annual;dsl;29;1;132,63;3835,44;35.29;0;1;0;0
52801;20/11/2024;South;prepaid;monthly;fiber;71;1;178,13;12553,19;7.32;0;0;0;0
19542;19/10/2024;South;postpaid;annual;fiber;70;1;96,79;6860,51;9.73;0;1;0;0
29277;2024-09-16;Northeast;prepaid;annual;cable;46;0;115,97;5642,71;2.34;1;0;1;0
21528;2024-10-16;Southeast;postpaid;annual;cable;48;1;75,04;3343,0;8.86;1;0;0;0
44407;25/11/2024;North;prepaid;annual;FIBRE;46;1;156,82;6656,14;16.3;1;0;0;0
41886;24/08/2024;North;postpaid;monthly;cable;50;1;47,27;2208,09;15.46;1;1;0;0
91625;2024-05-10;Southeast;prepaid;monthly;fiber;37;0;117,34;4172,47;11.02;0;0;0;0
24895;2024-02-04;Northeast;postpaid;monthly;fiber;15;0;117,93;1857,44;16.89;0;0;0;0
51665;2024-02-29;South;postpaid;annual;cable;62;1;30,17;1905,6;7.46;1;0;0;0
92212;2024-06-11;Southeast;postpaid;annual;dsl;63;1;171,08;9834,91;22.09;0;0;0;0
41748;2024-10-30;Northeast;prepaid;annual;dsl;11;0;176,15;2061,95;43.75;1;1;0;1
75781;03/05/2024;Southeast;postpaid;annual;fiber;7;1;100,12;637,14;20.05;0;0;0;0
81029;03/06/2024;Northeast;prepaid;monthly;fiber;57;1;138,85;7450,59;9.84;0;0;0;0
34626;2024-12-11;Southeast;prepaid;monthly;FIBRE;4;1;157,31;678,06;6.39;0;1;0;0
20498;28/07/2024;North;prepaid;annual;cable;58;1;47,51;2672,81;4.56;1;0;0;0
69228;19/11/2024;Center-West;prepaid;annual;fiber;70;1;42,69;2893,05;10.69;0;0;0;0
21812;2024-09-20;South;postpaid;annual; fiber ;3;0;133,4;375,31;4.57;2;0;0;1
53533;07/07/2024;Northeast;prepaid;annual;fiber;57;1;113,92;6076,21;12.52;0;0;1;0
43140;15/08/2024;Northeast;prepaid;annual;dsl;10;1;131,91;1195,2;10.05;0;0;1;1
50801;2024-09-23;Center-West;postpaid;monthly;fiber;21;0;115,8;2601,2;6.31;1;0;0;0
53511;2024-10-19;Southeast;postpaid;annual;dsl;39;0;138,96;5669,49;11.45;0;0;0;1
84900;13/09/2024;Northeast;postpaid;monthly;dsl;49;0;53,24;2544,09;12.2;3;0;0;0
92132;05/03/2024;Center-West;postpaid;monthly;fiber;7;1;62,34;458,66;14.49;1;0;0;0
78035;2024-03-31;Northeast;prepaid;monthly;fiber;8;1;65,55;501,63;10.42;1;0;0;0
54003;01/02/2024;Southeast;postpaid;monthly;fiber;21;1;92,48;;13.82;3;0;0;0
41745;2024-04-14;Center-West;prepaid;monthly;dsl;49;0;143,93;7594,24;21.02;0;0;0;0
26700;03/05/2024;Southeast;prepaid;annual;cable;29;1;154,71;4239,31;4.88;1;0;1;0
32780;2024-02-16;North;prepaid;monthly;fiber;20;0;90,19;1931,61;4.67;1;0;1;1
13858;11/07/2024;North;postpaid;monthly;dsl;12;0;120,31;1370,55;16.52;0;0;0;1
54324;2024-12-07;North;prepaid;monthly;fiber;69;1;74,28;5547,57;7.32;0;0;0;0
84180;02/10/2024;North;postpaid;monthly;cable;50;0;101,37;4792,78;21.4;1;0;1;0
39592;11/11/2024;Southeast;prepaid;annual;cable;70;0;171,14;11481,67;18.49;1;1;0;0
19526;15/10/2024;North;postpaid;monthly;dsl;36;1;70,39;2560,63;21.77;0;0;0;1
81980;2024-11-12;Center-West;postpaid;monthly;fiber;59;0;148,19;8219,39;3.4;1;1;1;1
26379;26/07/2024;North;prepaid;annual;fiber;46;0;36,33;1512,53;10.1;1;0;0;0
28539;2024-06-25;South;prepaid;annual;cable;38;0;81,79;2984,43;13.89;1;0;0;0
21666;09/10/2024;Center-West;postpaid;annual;fiber;34;1;128,82;4319,91;5.38;0;1;0;0
28277;2024-08-05;Southeast;postpaid;annual;dsl;36;0;146,4;4756,49;9.79;2;0;0;0
60093;28/07/2024;North;prepaid;monthly;cable;30;1;118,83;3768,52;12.89;0;2;0;0
78155;2024-11-05;North;postpaid;annual;dsl;46;1;160,38;7051,39;6.65;0;0;1;0
50495;2024-03-29;North;prepaid;monthly;dsl;35;1;153,12;5011,54;5.32;1;0;0;0
39022;27/01/2024;Center-West;prepaid;monthly;dsl;69;0;122,63;8675,52;8.51;0;0;0;0
26133;2024-09-30;North;prepaid;monthly;cable;64;1;82,22;5659,55;22.4;1;0;0;0
20282;13/09/2024;Center-West;postpaid;annual;fiber;33;0;84,56;2763,33;14.41;1;0;0;0
91427;05/08/2024;Southeast;prepaid;monthly;cable;29;1;122,26;3493,0;11.93;3;1;0;0
82960;01/03/2024;Northeast;postpaid;monthly;fiber;54;0;128,48;6933,99;17.83;0;0;0;0
42674;2024-07-26;North;prepaid;monthly;dsl;46;1;89,19;3822,25;10.33;0;0;1;0
20306;27/06/2024;South;postpaid;annual;cable;17;1;89,63;1465,81;7.77;0;0;0;0
46523;2024-10-22;South;prepaid;monthly;dsl;60;1;56,52;3360,71;5.58;1;1;0;0
51462;2024-04-01;Northeast;postpaid;monthly;fiber;49;1;30,04;1617,61;9.25;2;1;1;0
60889;2024-01-14;Northeast;postpaid;monthly;fiber;45;1;99,22;4366,52;15.87;2;0;1;1
89502;2024-09-04;Northeast;prepaid;annual;cable;56;0;154,63;7880,26;1.55;0;0;1;0
93146;25/03/2024;Southeast;prepaid;monthly;dsl;17;0;144,98;2344,47;7.83;0;0;0;1
77105;2024-05-10;North;postpaid;annual;FIBRE;57;1;179,09;11084,37;9.64;1;1;0;0
15730;07/09/2024;Center-West;postpaid;monthly;cable;9;0;130,41;1253,59;7.74;2;0;0;0
62035;2024-05-09;Southeast;postpaid;monthly;cable;57;1;65,09;3800,62;2.55;0;1;0;0
66017;2024-03-20;North;prepaid;monthly;cable;42;0;131,6;5565,41;18.19;0;0;0;1
92286;2024-01-10;North;postpaid;monthly;dsl;42;1;154,27;6661,41;13.93;1;1;0;0
10221;11/03/2024;Center-West;prepaid;monthly;cable;52;0;126,15;7166,07;8.05;0;0;1;0
75277;2024-01-04;South;prepaid;monthly;cable;23;1;102,26;2323,6;17.39;1;0;0;0
77859;2024-12-13;North;postpaid;annual;fiber;55;0;122,78;7157,96;3.92;0;0;0;0
81543;2024-04-24;Northeast;postpaid;monthly;cable;2;1;33,87;;14.19;1;1;0;1
15363;2024-12-06;Southeast;postpaid;monthly;dsl;50;0;69,77;;6.04;0;1;0;0
72534;2024-05-17;Center-West;postpaid;monthly;cable;57;0;53,66;2989,13;14.87;0;1;0;0
54074;2024-06-20;Center-West;prepaid;monthly;dsl;1;0;92,01;96,06;12.32;1;0;0;0
70768;2024-02-14;Northeast;postpaid;monthly;dsl;50;1;163,96;7762,63;12.53;1;0;0;0
35097;2024-02-07;Northeast;prepaid;monthly;fiber;55;1;58,19;3084,56;12.82;1;0;0;0
52371;2024-03-26;Northeast;prepaid;monthly; fiber ;38;1;40,65;1499,11;9.61;1;0;0;1
42569;2024-10-13;Northeast;prepaid;monthly;fiber;43;1;146,54;6898,3;12.35;2;0;0;0
98664;2024-12-13;Center-West;postpaid;annual;dsl;5;1;160,19;832,28;4.66;0;0;0;0
40349;2024-10-13;North;postpaid;annual;cable;71;0;109,71;7822,88;9.73;0;0;0;0
23194;2024-04-17;North;prepaid;annual;FIBRE;69;0;86,48;5903,7;4.52;0;0;0;0
34224;2024-05-11;Northeast;postpaid;monthly;fiber;55;1;94,58;5393,37;25.76;0;0;0;0
19333;2024-03-28;Southeast;postpaid;annual;dsl;2;0;128,85;277,96;6.04;3;0;0;1
55935;03/10/2024;Center-West;postpaid;monthly; fiber ;31;0;154,69;4536,96;23.27;1;0;0;0
64075;2024-11-04;Northeast;postpaid;monthly; fiber ;59;0;58,42;3613,25;18.89;0;0;0;0
67527;2024-02-02;Northeast;prepaid;annual;fiber;49;0;165,34;7688,93;8.54;1;0;0;0
45182;21/02/2024;South;postpaid;monthly;dsl;65;0;128,61;8822,74;6.91;0;0;0;0
61638;2024-06-15;South;postpaid;monthly;dsl;44;1;140,74;6488,25;9.12;3;0;1;0
55474;2024-12-02;North;postpaid;annual;cable;51;0;43,04;2279,24;30.35;1;0;0;0
45960;18/01/2024;Northeast;postpaid;annual;fiber;24;1;167,75;3838,51;8.1;0;2;0;0
13131;2024-04-03;Northeast;postpaid;monthly;fiber;58;1;109,23;6958,57;20.99;1;0;0;0
94364;2024-11-17;Northeast;prepaid;monthly;dsl;38;0;84,32;3097,55;23.12;0;1;1;0
90813;21/06/2024;Center-West;postpaid;monthly;cable;57;1;89,84;5510,81;7.3;1;0;0;0
69019;2024-05-07;Center-West;prepaid;annual;fiber;15;1;73,96;1038,34;9.61;1;0;0;0
75146;27/10/2024;Northeast;prepaid;monthly;cable;20;1;54,45;;3.38;2;1;0;0
58063;02/03/2024;South;postpaid;monthly;dsl;7;1;35,2;222,9;12.06;2;0;0;0
21569;04/03/2024;North;postpaid;monthly;cable;48;1;69,66;3076,61;12.07;1;1;0;0
38782;23/02/2024;North;postpaid;annual; fiber ;53;1;104,49;5478,2;;0;2;0;0
58356;31/10/2024;Northeast;postpaid;annual; fiber ;21;1;130,01;2907,04;9.26;0;0;0;0
89449;2024-02-09;Center-West;postpaid;monthly; fiber ;28;0;140,0;4052,23;16.43;0;0;0;0
93341;2024-08-24;South;postpaid;annual;dsl;41;1;119,34;4965,47;19.11;0;0;0;0
93289;09/02/2024;North;postpaid;monthly;cable;54;0;47,41;2310,74;17.47;3;0;0;1
39544;13/09/2024;Southeast;prepaid;annual;fiber;22;0;94,73;2222,51;10.28;0;0;0;1
44771;21/06/2024;Northeast;postpaid;monthly;fiber;35;0;130,11;4395,87;15.34;0;0;0;0
35850;2024-04-07;North;prepaid;monthly;fiber;14;1;141,48;2000,99;10.74;0;0;1;1
85931;2024-03-03;North;prepaid;monthly;dsl;58;0;78,68;4857,08;8.94;1;1;0;0
18975;2024-09-04;North;prepaid;annual;cable;63;1;169,27;9710,4;11.23;1;0;0;0
51631;05/10/2024;South;postpaid;annual;fiber;53;0;149,31;7622,69;8.08;1;0;0;0
49551;2024-07-30;North;postpaid;monthly;dsl;58;1;157,76;9982,34;5.71;0;0;0;0
60005;2024-07-04;Northeast;postpaid;monthly;dsl;55;1;129,98;6572,24;21.67;0;0;1;0
43846;2024-07-01;South;postpaid;monthly;cable;60;1;92,06;5374,08;16.56;0;0;0;0
46909;2024-11-14;Southeast;postpaid;monthly;cable;31;0;170,13;5694,84;;1;0;0;0
74756;2024-05-17;South;prepaid;monthly;fiber;15;1;165,22;2290,13;6.52;1;0;1;0
74761;2024-10-27;Southeast;postpaid;monthly;dsl;69;1;154,27;11035,88;12.41;3;0;0;0
26307;2024-02-11;South;postpaid;annual;cable;1;1;163,67;169,86;10.69;2;2;1;1
36996;2024-09-26;Northeast;postpaid;annual;cable;29;0;167,49;4607,77;7.61;0;0;0;0
12192;14/12/2024;Southeast;prepaid;annual;dsl;52;1;141,95;6857,39;;0;0;0;0
51537;2024-03-03;Northeast;prepaid;monthly;fiber;57;0;60,05;3600,88;7.03;1;0;0;0
73403;2024-03-14;South;postpaid;monthly;dsl;49;0;110,78;5133,87;12.82;2;0;0;0
99970;2024-06-17;Center-West;prepaid;monthly;dsl;35;0;122,4;4521,79;18.33;0;0;0;0
39061;2024-08-11;Northeast;prepaid;monthly;fiber;66;1;146,01;10421,67;11.16;1;0;0;0
67498;2024-11-30;South;postpaid;annual;cable;17;0;104,27;1612,01;9.46;1;1;0;0
26162;27/06/2024;North;prepaid;annual;fiber;11;1;106,93;1124,42;5.55;0;0;0;0
73038;2024-10-05;Southeast;prepaid;monthly;cable;45;1;179,33;8437,94;3.95;0;1;0;1
17572;2024-05-18;Southeast;postpaid;monthly;fiber;23;0;97,83;2279,75;4.65;2;0;0;0
82392;2024-07-17;Center-West;postpaid;annual; fiber ;34;0;49,5;1688,45;12.92;0;1;0;0
12196;22/03/2024;Center-West;postpaid;monthly;dsl;33;0;136,45;4474,24;13.14;1;0;0;1
23514;19/07/2024;Southeast;prepaid;monthly;dsl;19;0;84,38;1749,76;3.01;0;0;0;0
63103;22/11/2024;South;prepaid;annual;cable;71;1;67,28;5041,61;4.52;1;0;0;0
83419;2024-05-06;Southeast;prepaid;monthly;dsl;28;1;124,27;3516,46;7.94;0;0;0;0
64744;2024-11-12;South;postpaid;monthly; fiber ;48;0;173,16;8024,18;8.33;0;1;0;0
80326;2024-11-05;South;prepaid;annual;cable;12;1;76,92;835,12;33.94;1;0;0;0
53875;2024-08-11;South;postpaid;annual;dsl;71;0;85,84;6311,26;2.41;0;0;0;0
96787;2024-11-24;North;postpaid;monthly;fiber;71;1;99,82;6598,83;9.02;1;2;0;0
12146;2024-11-02;Southeast;postpaid;monthly;cable;5;1;133,2;620,32;4.1;0;2;0;1
88242;2024-09-06;Center-West;prepaid;annual;fiber;46;1;89,39;3786,7;12.47;0;0;0;0
97679;2024-12-03;Northeast;prepaid;annual; fiber ;43;0;93,76;4338,9;;0;1;0;0
92583;2024-12-30;Northeast;prepaid;monthly;dsl;13;0;135,14;1784,12;8.24;1;0;0;0
49980;26/04/2024;Southeast;prepaid;monthly;dsl;55;0;177,77;10369,76;1.41;2;2;0;1
24365;2024-10-12;Northeast;postpaid;annual;dsl;55;1;77,48;;15.82;1;0;0;0
26936;2024-06-20;Center-West;prepaid;monthly;cable;60;1;117,8;7033,33;31.2;0;1;0;0
63245;2024-10-27;Southeast;postpaid;monthly;fiber;43;1;149,16;6573,61;10.07;0;0;0;0
34812;2024-02-23;Northeast;postpaid;monthly;cable;51;1;61,82;3415,17;11.02;1;1;0;0
89977;2024-07-02;South;prepaid;monthly;fiber;52;1;152,75;8100,43;16.94;1;0;0;0
76518;28/07/2024;Northeast;prepaid;annual;fiber;55;0;83,24;4240,77;10.59;0;0;1;0
19919;20/06/2024;North;prepaid;monthly;fiber;42;1;46,65;2041,78;10.44;2;1;0;0
16415;2024-12-09;Center-West;prepaid;monthly; fiber ;53;1;33,74;1736,88;15.73;0;0;1;0
86782;2024-05-13;Southeast;postpaid;annual;fiber;5;0;34,96;165,8;2.67;0;1;1;1
40893;2024-08-07;South;postpaid;monthly;cable;44;1;149,65;7044,13;12.33;1;0;0;0
53237;27/06/2024;South;postpaid;monthly;cable;15;1;131,24;1991,96;7.27;1;0;0;0
90871;05/07/2024;South;postpaid;monthly;dsl;29;0;149,02;4315,19;21.25;1;0;1;0
41061;2024-08-06;South;prepaid;annual; fiber ;55;1;142,94;8397,9;12.29;1;0;0;0
95291;2024-07-25;South;prepaid;annual;cable;9;0;87,15;853,52;7.27;0;1;0;0
49058;2024-07-16;Southeast;prepaid;annual;fiber;54;0;169,95;9432,13;14.35;0;0;0;0
87258;2024-12-03;Northeast;prepaid;monthly;dsl;19;1;161,69;3284,09;17.03;0;0;0;0
73902;2024-03-15;North;postpaid;monthly;dsl;54;1;82,25;4372,42;10.67;1;0;0;0
12630;2024-02-20;Center-West;postpaid;monthly;FIBRE;55;0;145,94;8674,45;23.14;1;0;0;0
11418;2024-06-09;Northeast;prepaid;annual;dsl;2;0;152,95;319,32;20.46;0;0;0;0
12611;2024-11-04;Southeast;prepaid;monthly;cable;17;0;103,27;1899,78;12.08;2;0;0;0
90416;30/06/2024;Southeast;prepaid;annual; fiber ;58;0;48,06;2990,37;7.79;0;1;0;0
27765;2024-05-11;North;postpaid;annual;dsl;25;1;80,11;1944,86;2.78;0;0;0;0
10717;16/07/2024;North;prepaid;monthly;cable;32;1;178,32;6145,05;8.95;1;0;0;0
20926;2024-12-15;South;prepaid;monthly;fiber;2;1;137,39;277,26;7.35;0;0;0;1
35663;2024-01-21;Northeast;prepaid;monthly;fiber;50;1;146,21;7742,05;11.92;2;0;1;0
67379;14/08/2024;North;postpaid;monthly;fiber;7;1;166,79;1216,44;9.95;1;1;0;1
51260;2024-09-23;Northeast;postpaid;annual;cable;20;1;60,41;;10.8;1;0;0;0
79609;15/05/2024;Southeast;postpaid;monthly;fiber;34;0;175,26;6202,03;11.98;3;0;1;1
40347;2024-12-19;Center-West;prepaid;annual;FIBRE;55;0;107,72;6185,97;19.17;2;0;0;0
28847;23/07/2024;South;prepaid;monthly;fiber;36;1;141,7;5608,18;8.05;0;0;0;0
55033;2024-03-09;North;postpaid;monthly;cable;70;0;77,73;5842,62;8.37;1;0;0;0
92802;2024-06-05;North;prepaid;annual;cable;38;0;79,41;3085,43;15.53;1;0;0;0
15329;12/11/2024;Center-West;prepaid;annual;dsl;19;0;83,94;1674,81;23.78;1;0;0;0
29598;2024-11-15;South;postpaid;monthly;cable;14;1;82,21;1094,6;13.47;1;0;1;1
62466;2024-03-15;South;prepaid;annual;dsl;56;1;39,38;2226,69;33.72;1;0;0;0
12110;09/05/2024;South;prepaid;annual;cable;33;1;76,44;2765,51;10.36;2;0;0;0
49147;2024-01-20;South;postpaid;annual;fiber;43;1;127,11;5106,92;14.0;0;0;0;0
41169;2024-02-09;Southeast;postpaid;annual;fiber;27;0;165,3;4817,1;8.12;0;0;0;0
78312;28/09/2024;Southeast;prepaid;monthly;cable;20;1;36,25;760,31;38.59;2;0;1;0
15961;2024-07-13;South;prepaid;monthly;fiber;43;1;32,49;1338,2;17.29;1;0;0;1
39497;10/11/2024;North;postpaid;annual;fiber;21;1;118,86;2718,92;12.91;2;0;0;0
16710;06/01/2024;South;prepaid;monthly;dsl;71;0;134,95;9438,33;39.95;2;0;0;0
88266;2024-11-04;South;prepaid;monthly;dsl;52;0;121,24;6269,14;7.64;1;1;0;0
56756;18/08/2024;Northeast;postpaid;monthly;fiber;59;1;175,96;10345,23;2.19;0;1;0;0
53113;2024-02-02;South;postpaid;monthly;fiber;21;0;64,33;1268,59;6.08;0;1;0;0
66494;2024-08-30;Center-West;postpaid;monthly;fiber;3;1;102,19;315,04;7.2;1;1;0;1
32163;2024-01-03;Northeast;prepaid;monthly;fiber;4;1;167,39;672,44;13.42;4;1;1;0
81518;12/12/2024;Southeast;prepaid;monthly;fiber;61;1;122,62;8202,05;16.71;0;0;0;0
10461;19/11/2024;South;postpaid;monthly;dsl;63;1;116,57;7748,08;4.07;1;0;0;0
54924;2024-04-29;Southeast;postpaid;annual;dsl;49;1;169,93;8223,72;14.42;0;0;0;0
40913;2024-04-04;South;prepaid;annual;fiber;42;1;80,84;3659,74;2.52;0;0;0;0
45648;2024-01-18;South;postpaid;monthly;fiber;15;0;53,58;871,98;5.37;0;0;0;0
13284;19/03/2024;Southeast;prepaid;monthly;dsl;54;0;49,38;2705,19;18.29;2;0;1;1
34375;26/07/2024;Southeast;postpaid;monthly;fiber;37;0;153,28;6193,12;23.85;1;0;0;0
49347;2024-11-04;North;postpaid;annual; fiber ;43;1;158,54;6844,63;18.58;0;0;0;0
70998;03/03/2024;Northeast;prepaid;annual;fiber;2;0;65,08;122,85;8.82;1;0;1;0
70497;16/04/2024;South;postpaid;annual;dsl;37;0;98,56;3665,09;6.71;3;0;0;1
36299;05/04/2024;Center-West;postpaid;annual;fiber;50;0;117,73;5871,59;19.96;0;0;0;0
41055;2024-06-28;South;prepaid;monthly;fiber;55;1;50,86;2804,3;6.05;1;1;0;0
50481;2024-01-08;Center-West;prepaid;monthly;dsl;11;1;157,32;1618,21;14.5;0;1;0;1
90375;03/12/2024;South;postpaid;monthly;cable;3;0;92,83;262,01;7.78;0;0;1;0
47077;2024-03-07;North;prepaid;monthly;dsl;61;1;159,52;9524,46;13.75;3;1;0;0
21839;2024-09-10;Northeast;prepaid;monthly;cable;23;0;144,01;3481,58;3.92;1;0;0;0
84029;2024-07-02;Southeast;prepaid;annual;dsl;34;1;74,24;2388,73;24.88;1;0;0;0
95898;07/06/2024;Center-West;postpaid;monthly; fiber ;45;1;137,49;5668,97;4.33;1;0;0;1
64877;2024-03-28;South;prepaid;annual;fiber;35;0;141,11;4708,92;5.76;0;0;0;0
66221;2024-07-02;North;postpaid;monthly;fiber;68;1;76,69;5107,41;11.92;0;2;0;0
80558;2024-07-01;Northeast;prepaid;monthly;fiber;60;1;68,06;3720,58;22.73;0;0;0;0
33285;2024-04-30;Northeast;prepaid;annual;fiber;28;0;153,51;4220,93;5.14;1;0;0;0
43922;2024-06-16;Southeast;postpaid;monthly;fiber;14;1;131,69;1875,75;8.91;1;0;0;0
33825;2024-11-08;Center-West;prepaid;monthly;dsl;70;1;140,94;10506,18;10.58;2;0;0;0
95181;2024-07-19;Northeast;prepaid;monthly;dsl;51;1;76,96;3912,68;18.74;1;1;0;0
91169;2024-07-21;Center-West;prepaid;annual;fiber;54;1;138,33;7815,02;4.65;0;0;1;0
75690;2024-06-13;North;postpaid;monthly;dsl;33;1;137,15;4686,91;15.5;0;0;0;0
12092;2024-10-26;Northeast;prepaid;annual;fiber;35;1;79,99;2822,24;21.21;0;0;0;0
52998;13/07/2024;North;prepaid;annual;dsl;13;1;70,57;928,41;12.6;3;1;0;0
97561;30/12/2024;Center-West;prepaid;annual;dsl;31;0;94,71;2812,77;3.39;1;0;0;0
49190;18/03/2024;Center-West;prepaid;monthly;fiber;39;0;140,86;5105,17;16.23;0;0;0;0
48836;2024-06-21;Center-West;prepaid;annual;FIBRE;10;0;59,04;593,93;22.1;4;0;0;1
47158;26/12/2024;North;postpaid;monthly;cable;46;0;161,14;7072,11;8.82;3;0;0;1
76223;2024-01-08;Northeast;prepaid;annual;dsl;44;0;68,29;2926,71;4.03;0;0;0;0
21142;2024-11-16;South;prepaid;monthly;dsl;60;1;155,95;9823,5;12.81;0;1;0;0
78148;20/11/2024;North;postpaid;monthly;fiber;4;0;53,37;220,75;10.36;0;2;0;0
36222;2024-06-03;Northeast;postpaid;monthly;fiber;17;0;140,92;2226,9;4.93;3;1;0;0
62389;28/03/2024;Southeast;prepaid;annual;fiber;31;0;114,21;3278,46;15.92;1;1;0;0
54274;27/11/2024;Northeast;prepaid;annual;cable;63;1;129,22;8721,49;13.04;1;1;0;0
99419;2024-04-03;Southeast;prepaid;monthly;fiber;17;0;176,12;2927,26;10.18;3;0;1;0
